subFolder,group,plate,well,cell,QC1,QC2
220221_ICells_Mattek_Dish_2_s09_cell_2,Mattek,plate2,s09,Mattek_Dish_2_s09_cell_2,,
220221_ICells_Mattek_Dish_2_s09_cell_2,Mattek,plate2,s09,Mattek_Dish_2_s09_cell_2,,
220221_ICells_Mattek_Dish_2_s09_cell_2,Mattek,plate2,s09,Mattek_Dish_2_s09_cell_2,,
220221_ICells_Mattek_Dish_2_s09_cell_2,Mattek,plate2,s09,Mattek_Dish_2_s09_cell_2,,
220221_ICells_Mattek_Dish_2_s11_cell_1,Mattek,plate2,s11,Mattek_Dish_2_s11_cell_1,,
220221_ICells_Mattek_Dish_2_s11_cell_1,Mattek,plate2,s11,Mattek_Dish_2_s11_cell_1,,
220221_ICells_Mattek_Dish_2_s11_cell_1,Mattek,plate2,s11,Mattek_Dish_2_s11_cell_1,,
220221_ICells_Mattek_Dish_2_s11_cell_1,Mattek,plate2,s11,Mattek_Dish_2_s11_cell_1,,
220221_ICells_Mattek_Dish_2_s11_cell_1,Mattek,plate2,s11,Mattek_Dish_2_s11_cell_1,,
220221_ICells_Mattek_Dish_2_s11_cell_1,Mattek,plate2,s11,Mattek_Dish_2_s11_cell_1,,
220221_ICells_Mattek_Dish_2_s11_cell_1,Mattek,plate2,s11,Mattek_Dish_2_s11_cell_1,,
220221_ICells_Mattek_Dish_2_s11_cell_1,Mattek,plate2,s11,Mattek_Dish_2_s11_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_1,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_1,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s12_cell_2,Mattek,plate2,s12,Mattek_Dish_2_s12_cell_2,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s13_cell_1,Mattek,plate2,s13,Mattek_Dish_2_s13_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_1,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_1,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s14_cell_2,Mattek,plate2,s14,Mattek_Dish_2_s14_cell_2,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s15_cell_1,Mattek,plate2,s15,Mattek_Dish_2_s15_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_1,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_1,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s16_cell_2,Mattek,plate2,s16,Mattek_Dish_2_s16_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_1,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_1,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s17_cell_2,Mattek,plate2,s17,Mattek_Dish_2_s17_cell_2,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s18_cell_1,Mattek,plate2,s18,Mattek_Dish_2_s18_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_1,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_1,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_1,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_1,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_1,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_1,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_1,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_1,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_1,,
220221_ICells_Mattek_Dish_2_s19_cell_2,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_2,,
220221_ICells_Mattek_Dish_2_s19_cell_2,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_2,,
220221_ICells_Mattek_Dish_2_s19_cell_2,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_2,,
220221_ICells_Mattek_Dish_2_s19_cell_2,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_2,,
220221_ICells_Mattek_Dish_2_s19_cell_2,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_2,,
220221_ICells_Mattek_Dish_2_s19_cell_2,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_2,,
220221_ICells_Mattek_Dish_2_s19_cell_2,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_2,,
220221_ICells_Mattek_Dish_2_s19_cell_2,Mattek,plate2,s19,Mattek_Dish_2_s19_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_1,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_1,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s20_cell_2,Mattek,plate2,s20,Mattek_Dish_2_s20_cell_2,,
220221_ICells_Mattek_Dish_2_s21_cell_1,Mattek,plate2,s21,Mattek_Dish_2_s21_cell_1,,
220221_ICells_Mattek_Dish_2_s21_cell_1,Mattek,plate2,s21,Mattek_Dish_2_s21_cell_1,,
220221_ICells_Mattek_Dish_2_s21_cell_1,Mattek,plate2,s21,Mattek_Dish_2_s21_cell_1,,
220221_ICells_Mattek_Dish_2_s21_cell_1,Mattek,plate2,s21,Mattek_Dish_2_s21_cell_1,,
220221_ICells_Mattek_Dish_2_s21_cell_1,Mattek,plate2,s21,Mattek_Dish_2_s21_cell_1,,
220221_ICells_Mattek_Dish_2_s21_cell_1,Mattek,plate2,s21,Mattek_Dish_2_s21_cell_1,,
220221_ICells_Mattek_Dish_2_s21_cell_1,Mattek,plate2,s21,Mattek_Dish_2_s21_cell_1,,
220221_ICells_Mattek_Dish_2_s21_cell_1,Mattek,plate2,s21,Mattek_Dish_2_s21_cell_1,,
220221_ICells_Mattek_Dish_2_s22_cell_1,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_1,,
220221_ICells_Mattek_Dish_2_s22_cell_1,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_1,,
220221_ICells_Mattek_Dish_2_s22_cell_1,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_1,,
220221_ICells_Mattek_Dish_2_s22_cell_1,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_1,,
220221_ICells_Mattek_Dish_2_s22_cell_1,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_1,,
220221_ICells_Mattek_Dish_2_s22_cell_1,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_1,,
220221_ICells_Mattek_Dish_2_s22_cell_1,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_1,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s22_cell_2,Mattek,plate2,s22,Mattek_Dish_2_s22_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_1,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_1,,
220221_ICells_Mattek_Dish_2_s23_cell_2,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_2,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_2,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_2,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_2,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_2,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_2,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_2,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_2,,
220221_ICells_Mattek_Dish_2_s23_cell_3,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_3,,
220221_ICells_Mattek_Dish_2_s23_cell_3,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_3,,
220221_ICells_Mattek_Dish_2_s23_cell_4,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_4,,
220221_ICells_Mattek_Dish_2_s23_cell_4,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_4,,
220221_ICells_Mattek_Dish_2_s23_cell_4,Mattek,plate2,s23,Mattek_Dish_2_s23_cell_4,,
